time;lon;lat;alt;pitch;bank;ias;tas;gs;vv
1695742700618;14.0252090281273;51.1369135878382;356.156124829061;0.767326343165122;10.5849841028301;62.0393142700195;66.3100280761719;65.5015444259282;-13.8215103149414
1695742700732;14.0251853870864;51.1369429894017;355.701828952372;0.755958453786988;10.5717470073085;62.0351333618164;66.3040771484375;65.4894022144631;-13.8105974197388
1695742700843;14.0251609933976;51.1369728844322;355.239070009935;0.746481246148478;10.5646104117901;62.0304069519043;66.298225402832;65.4771385442627;-13.7986001968384
1695742700950;14.0251353557679;51.1370038368819;354.759045396073;0.73892108051092;10.5639064032515;62.0238494873047;66.2920989990234;65.46437244208;-13.7852582931519
1695742701057;14.0251105034075;51.1370333970377;354.299689974155;0.732768734255178;10.5684462511434;62.0167922973633;66.2848129272461;65.4515004493953;-13.7718477249146
1695742701169;14.0250863248479;51.1370617497099;353.85813727712;0.727773197929254;10.5767357013806;62.0109710693359;66.2775039672852;65.4388534810239;-13.7587013244629
1695742701280;14.0250608795141;51.1370911719935;353.398789699751;0.723080591165191;10.586929396462;62.0050888061523;66.2700729370117;65.4217670295942;-13.7451553344727
1695742701387;14.0250354659435;51.1371201431538;352.945257053644;0.719265663709475;10.5942291830826;61.9990577697754;66.2625045776367;65.4078379085196;-13.7320737838745
1695742701497;14.0250098346926;51.1371489560712;352.493000556893;0.718695076109514;10.5951405303097;61.9928321838379;66.254768371582;65.3939864859011;-13.7191619873047
1695742701607;14.0249839614903;51.1371776396867;352.041552601923;0.721389852541349;10.5893854030522;61.986930847168;66.2486801147461;65.3799945062622;-13.7064170837402
1695742701717;14.0249577690787;51.1372062797538;351.589416556976;0.723562279584236;10.5797375469503;61.9814529418945;66.2417907714844;65.3658469651947;-13.6941967010498
1695742701830;14.024930717288;51.1372354535708;351.127362778454;0.725420624647008;10.5688543307762;61.9760093688965;66.2348175048828;65.3515500324956;-13.6823606491089
1695742701946;14.0249039081644;51.1372639701801;350.674229115847;0.729840344009388;10.5593878647185;61.9708442687988;66.2284088134766;65.3376730158185;-13.671332359314
1695742702031;14.0248756057066;51.1372936633929;350.200747409671;0.737618328648446;10.5519924063063;61.9658088684082;66.2221527099609;65.3232824019853;-13.660569190979
1695742702142;14.0248533412448;51.1373167334248;349.831603812217;0.744235928180542;10.5483245006843;61.9621315002441;66.2174072265625;65.3158617032517;-13.6529521942139
1695742702252;14.0248254833701;51.1373452484068;349.37368789726;0.754127749646013;10.5465476227231;61.9577903747559;66.2118835449219;65.3018307321908;-13.6445512771606
1695742702361;14.0247972496534;51.137373763619;348.913835074693;0.765743019938149;10.5472875096928;61.9537887573242;66.2066116333008;65.2881650662424;-13.6374568939209
1695742702474;14.024769208123;51.1374017123795;348.461090951585;0.777674079757692;10.5498572669306;61.9501609802246;66.2015762329102;65.2748292627462;-13.6319990158081
1695742702590;14.0247404755373;51.1374299768137;348.001087126115;0.790833239606515;10.5535716230638;61.9466743469238;66.1968078613281;65.2617450511911;-13.6280612945557
